id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
110185,materials_opaque,placeholder,"Ejot Thermal Clips- 2.5"" per piece",VANCOUVER,BRITISH COLUMBIA,6.93,11.12,0.0
110186,materials_opaque,placeholder,"Ejot Thermal Clips- 4.5"" per piece",VANCOUVER,BRITISH COLUMBIA,7.12,5.97,0.0
110187,materials_opaque,placeholder,"Ejot Thermal Clips- 6.5"" per piece",VANCOUVER,BRITISH COLUMBIA,9.07,7.24,0.0
110188,materials_opaque,placeholder,"Ejot Thermal Clips- 7.5"" per piece",VANCOUVER,BRITISH COLUMBIA,12.19,1.69,0.0
110189,materials_opaque,placeholder,"Ejot Thermal Clips- 8.5"" per piece",VANCOUVER,BRITISH COLUMBIA,19.21,9.26,0.0
110190,materials_opaque,placeholder,"Ejot Thermal Clips- 11"" per piece",VANCOUVER,BRITISH COLUMBIA,44.8,9.38,0.0
110191,materials_opaque,placeholder,"Ejot Thermal Clips- 13"" per piece",VANCOUVER,BRITISH COLUMBIA,2.98,2.11,0.0
110192,materials_opaque,placeholder,"Ejot Thermal Clips- 16"" per piece",VANCOUVER,BRITISH COLUMBIA,55.04,1.62,0.0
090193,materials_opaque,placeholder,Fero-fast offset bracket c/w ledger angle,VANCOUVER,BRITISH COLUMBIA,304.47,0.0,0.0
100194,materials_opaque,placeholder,"wood framed attic rafter vent baffles, 22x48,",VANCOUVER,BRITISH COLUMBIA,2.47,2.99,0.0
090195,materials_opaque,placeholder,"Structural steel column, 4"" diam, shop fab'd 100 ton (1-2 storey structural steel building).",VANCOUVER,BRITISH COLUMBIA,80.6,5.46,4.04
110196,materials_opaque,placeholder,"XPS 2"", concrete faced insulation panel 2x4ft",VANCOUVER,BRITISH COLUMBIA,73.18,2.06,0.0
040198,materials_opaque,placeholder,"cast in place concrete footing, reinforced strip footin 20x10"", placing and finishing",VANCOUVER,BRITISH COLUMBIA,60.24,621.54,1.99
040199,materials_opaque,placeholder,"Precast panel,  complete with X-Connectors (FRP) at 16""x32"" spacing, w 8"" of XPS Insulation",VANCOUVER,BRITISH COLUMBIA,131.4,8.71,4.72
090200,materials_opaque,placeholder,"5/8"" inch galvanized steel hat tracks, 12ft long modified to sqft wall area (assuming every other stud)",VANCOUVER,BRITISH COLUMBIA,0.54,1.21,0.0
080201,materials_opaque,placeholder,"stainless steel brick ties (Hohmann & Barnard Masonry Stainless Steel 2-Seal Thermal Wing Nut Anchor)- up to 4"", 32x24"" spacing",VANCOUVER,BRITISH COLUMBIA,1.53,4.6,0.0
080202,materials_opaque,placeholder,"stainless steel brick ties (Hohmann & Barnard Masonry Stainless Steel 2-Seal Thermal Wing Nut Anchor)- up to 8"", 32"" x 24"" spacing",VANCOUVER,BRITISH COLUMBIA,1.16,0.17,0.0
100203,materials_opaque,placeholder,"wood nailing strip/strapping, 1""x1""x8' . Estimated to be similar to wood strapping",VANCOUVER,BRITISH COLUMBIA,0.69,0.48,0.0
080204,materials_opaque,placeholder,"galvanized steel brick ties, up to 4"", 32x24"" spacing",VANCOUVER,BRITISH COLUMBIA,0.3,3.97,0.0
080205,materials_opaque,placeholder,"galvanized steel brick ties, up to 8"", 32x24"" spacing",VANCOUVER,BRITISH COLUMBIA,0.69,4.75,0.0
090206,materials_opaque,placeholder,"1.5"" steel stud, non load bearing, installed, modified to sqft wall area",VANCOUVER,BRITISH COLUMBIA,0.07,3.75,0.0
090207,materials_opaque,placeholder,"3' x 20' long 26 guage painted wall panel, modified to sqft",VANCOUVER,BRITISH COLUMBIA,3.14,15.37,0.0
090208,materials_opaque,placeholder,"ZEE girt member, 16"" gauge, 25' long  isntalled at 2ft o/c vert., modified to sqft",VANCOUVER,BRITISH COLUMBIA,8.43,4.36,0.0
110209,materials_opaque,placeholder,"thermal tape and insulation break for metal sheet walls, at 2ft o/c vert.",VANCOUVER,BRITISH COLUMBIA,1.77,0.75,0.0
040210,materials_opaque,placeholder,generic structural thermal break for reinforcing steel in concrete parapet,VANCOUVER,BRITISH COLUMBIA,37.12,0.0,0.0
190211,materials_lighting,placeholder,"Strap, steel, 2 holes, rigid steel conduit, 1/2"" diameter",,,1.39,3.88,0.0
190212,materials_lighting,placeholder,"Rooftop channel support, 1-5/8"" L x 1-5/8"" W, 12 ga. hot dip galv., sngl. base",,,6.82,38.73,0.0
190213,materials_lighting,placeholder,"Wiring duct plastic, PVC, snap-in slots, adhesive backed, 2"" W x 1"" H",,,24.43,18.51,0.0
190214,materials_lighting,placeholder,"Fixture hangers, flexible, 3/4"" diameter, 4"" long",,,86.94,43.88,0.0
190215,materials_lighting,placeholder,"Wire, copper, stranded, 600 volt, #14, type THWN-THHN, normal installation conditions in wireway, conduit, cable tray",,,108.93,118.35,0.0
190216,materials_lighting,placeholder,"Wire, copper, solid, 600 volt, #12, type THWN-THHN, normal installation conditions in wireway, conduit, cable tray",,,24.35,236.44,0.0
190217,materials_lighting,placeholder,"Wire, copper, solid, 600 volt, #10, type THWN-THHN, normal installation conditions in wireway, conduit, cable tray",,,114.0,254.4,0.0
190218,materials_lighting,placeholder,"Intermediate metal conduit, 1/2"" diameter, to 10' high, incl 2 terminations, 2 elbows, 11 beam clamps, and 11 couplings per 100 LF",,,4.84,17.19,0.0
190219,materials_lighting,placeholder,"Outlet boxes, pressed steel, concrete, set flush, 4"" deep",,,113.67,167.19,0.0
190220,materials_lighting,placeholder,"Outlet boxes, pressed steel, concrete, plate, incl 3/8"" stud",,,20.34,38.98,0.0
190221,materials_lighting,placeholder,"Pull boxes, steel, type SC, 12"" W x 12"" H x 4"" D, NEMA 1",,,154.26,118.19,0.0
190222,materials_lighting,placeholder,"Electrical nonmetallic tubing (ENT), flexible, 1"" diameter",,,3.04,16.49,0.0
190223,materials_lighting,placeholder,"Fluorescent fixture, interior, surface mounted, acrylic lens, six 40 watt, 2' W x 4' L, incl lamps, mounting hardware and connections",,,23.26,430.19,0.0
190224,materials_lighting,placeholder,"Fluorescent fixture, interior, high bay pendent mounted, 6-32 W, T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,889.82,273.78,0.0
190225,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 4-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,587.16,596.7,0.0
190226,materials_lighting,placeholder,"Fluorescent fixture, interior, high bay pendent mounted, 4-54 W, T5HO, 16"" W x 4' L, incl lamps, mounting hardware and connections",,,1068.92,575.52,0.0
190227,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 2-32 W T8, 1' W x 4' L, incl lamps, mounting hardware and connections",,,793.58,499.12,0.0
190228,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 2-U32 W T8, 2' W x 2' L, incl lamps, mounting hardware and connections",,,437.74,315.81,0.0
190229,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 2-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,1180.8,592.28,0.0
190230,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 3-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,265.36,147.8,0.0
190231,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, RS, 2-32 W T8, 4' long, incl lamps, mounting hardware and connections",,,163.85,57.53,0.0
190232,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, S.L., 1-60 W T8, 8' long, incl lamps, mounting hardware and connections",,,484.04,42.74,0.0
190233,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, S.L., 2-T8/60 W, 8' long, incl lamps, mounting hardware and connections",,,167.32,546.12,0.0
190234,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, H.O., 2-54 W, T5HO, 4' long, incl lamps, mounting hardware and connections",,,896.1,22.14,0.0
190235,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, staggered cove mounted, 1-32 W T8, 4' long, incl lamps, mounting hardware and connections",,,299.05,33.63,0.0
190236,materials_lighting,placeholder,"Fluorescent fixture, interior, high bay pendent mounted, 6-54 W, T5HO, 2' W x 4' L, incl lamps, mounting hardware and connections",,,715.68,94.61,0.0
190237,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, pendent mounted, industrial, white porcelain enamel, R.S., 2-32 W T8, 4' L, incl lamps, mounting hardware and connections",,,494.11,439.47,0.0
190238,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, pendent mounted, industrial, white porcelain enamel, S.L., 2-60 W T8, 8' L, incl lamps, mounting hardware and connections",,,535.24,293.59,0.0
190239,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer, air handling, R.S., 4-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,568.93,702.1,0.0
190240,materials_lighting,placeholder,"Fluorescent fixture, interior, air connector insulated, 5"" dia, incl lamps, mounting hardware and connections",,,72.09,62.27,0.0
190241,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer, direct/indirect, 2-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,834.72,446.16,0.0
190242,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 1-32 W T8, 1' W x 4' L, incl lamps, mounting hardware and connections",,,608.96,38.6,0.0
190243,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 2-32 W T8, 1' W x 4' L, incl lamps, mounting hardware and connections",,,399.96,91.26,0.0
190244,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 2-U32 W T8, 2' W x 2' L, incl lamps, mounting hardware and connections",,,535.54,295.6,0.0
190245,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 3-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,68.83,398.68,0.0
190246,materials_lighting,placeholder,"Fluorescent fixture, interior, downlight, recess mounted, incl lamps, mounting hardware and connections",,,559.66,385.88,0.0
190247,materials_lighting,placeholder,"Fluorescent fixture, interior, wall washer, recess mounted, incl lamps, mounting hardware and connections",,,100.56,382.36,0.0
190248,materials_lighting,placeholder,"Fluorescent fixture, interior, direct/indirect, steel, pendent mounted, 4' L, incl lamps, mounting hardware and connections",,,935.17,611.06,0.0
190249,materials_lighting,placeholder,"Fluorescent fixture, interior, direct/indirect, aluminum, pendent mounted, 4' L, incl lamps, mounting hardware and connections",,,536.25,294.22,0.0
190250,materials_lighting,placeholder,"Fluorescent fixture, interior, prefabricated cove, steel continuous row, 4' L, incl lamps, mounting hardware and connections",,,528.77,356.73,0.0
190251,materials_lighting,placeholder,"Fluorescent fixture, interior, prefabricated cove, aluminum continuous row, 4' L, incl lamps, mounting hardware and connections",,,1907.55,213.49,0.0
190252,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 1,000 W, incl lamps, mounting hardware and connections",,,407.02,950.82,0.0
190253,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, low bay, aluminum reflector, DX lamp, 250 W, incl lamps, mounting hardware and connections",,,534.24,497.94,0.0
190254,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 400 W, incl lamps, mounting hardware and connections",,,1183.6,1452.54,0.0
190255,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, low bay, aluminum reflector, DX lamp, 400 W, incl lamps, mounting hardware and connections",,,215.46,807.95,0.0
190256,materials_lighting,placeholder,"Metal halide fixture, interior, recessed, square, 175 W, incl lamps and mounting hardware",,,910.57,955.66,0.0
190257,materials_lighting,placeholder,"Metal halide fixture, interior, surface, square, 175 W, incl lamps and mounting hardware",,,3310.16,322.79,0.0
190258,materials_lighting,placeholder,"Metal halide fixture, interior, pendent, square, 175 W, incl lamps and mounting hardware",,,2397.26,802.01,0.0
190259,materials_lighting,placeholder,"Metal halide fixture, interior, pendent, square, 250 W, incl lamps and mounting hardware",,,185.11,697.17,0.0
190260,materials_lighting,placeholder,"Metal halide fixture, interior, pendent, square, 400 W, incl lamps and mounting hardware",,,5997.75,317.42,0.0
190261,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, recess mounted, 250 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,869.03,820.01,0.0
190262,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, recess mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,1023.56,1002.27,0.0
190263,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, surface mounted, 250 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,576.4,457.22,0.0
190264,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, surface mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,1229.99,186.55,0.0
190265,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, high bay, aluminum reflector, twin unit, 2-400 W, incl lamps, mounting hardware and connections",,,491.82,1862.76,0.0
190266,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 70 W, incl lamps and mounting hardware",,,3512.3,49.66,0.0
190267,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 100 W, incl lamps and mounting hardware",,,1755.51,497.75,0.0
190268,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 250 W, incl lamps and mounting hardware",,,2433.34,192.82,0.0
190269,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 1,000 W, incl lamps and mounting hardware",,,2123.28,487.04,0.0
190270,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface, square, 70 W, incl lamps and mounting hardware",,,3627.96,831.96,0.0
190271,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface, square, 100 W, incl lamps and mounting hardware",,,193.92,950.35,0.0
190272,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface, square, 250 W, incl lamps and mounting hardware",,,1374.45,106.15,0.0
190273,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 70 W, incl lamps and mounting hardware",,,411.6,665.93,0.0
190274,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 100 W, incl lamps and mounting hardware",,,933.1,1134.24,0.0
190275,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 150 W, incl lamps and mounting hardware",,,1403.6,894.29,0.0
190276,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 250 W, incl lamps and mounting hardware",,,2916.08,253.0,0.0
190277,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 400 W, incl lamps and mounting hardware",,,5363.0,824.55,0.0
190278,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 70 W, incl lamps and mounting hardware",,,1235.87,131.67,0.0
190279,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 100 W, incl lamps and mounting hardware",,,3684.8,604.79,0.0
190280,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 150 W, incl lamps and mounting hardware",,,1853.2,405.45,0.0
190281,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 250 W, incl lamps and mounting hardware",,,2942.52,684.75,0.0
190282,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 400 W, incl lamps and mounting hardware",,,1233.95,517.46,0.0
190283,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 1,000 W, incl lamps and mounting hardware",,,2259.9,688.18,0.0
190284,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, recess mounted, 150 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,2131.1,850.32,0.0
190285,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, recess mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,2257.74,1021.47,0.0
190286,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, surface mounted, 150 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,1286.51,527.08,0.0
190287,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, surface mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,422.1,367.36,0.0
190288,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 400 W, incl lamps, mounting hardware and connections",,,350.8,1299.16,0.0
190289,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 1,000 W, incl lamps, mounting hardware and connections",,,2020.57,434.7,0.0
190290,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface mounted, low bay, aluminum reflector, 150 W, incl lamps, mounting hardware and connections",,,138.45,164.9,0.0
